Education,Status,Income,Recency,Wines,Fruits,Meat,Fish,Sweet,Gold,Deals_Purchases,Web_Purchases,Catalog_Purchases,Store_Purchases,Web_Visits,Cmp3,Cmp4,Cmp5,Cmp1,Cmp2,Complain,Response,Age,Seniority,Total_Children,km_model,hac_model,Tot_Amt_Products,Total_Promotions
Postgraduate,Couple,83151.0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,42,504,0,1,0,2346,3
Graduate,Couple,52531.0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,43,546,0,1,0,794,0
Graduate,Couple,15759.0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,58,297,0,3,3,17,0
Graduate,Alone,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,43,333,1,3,3,26,0
Undergraduate,Couple,43050.0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,41,103,1,3,3,76,0
Postgraduate,Alone,42997.0,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,37,204,2,2,1,15,0
Postgraduate,Alone,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,51,78,2,2,1,62,0
Postgraduate,Couple,60033.0,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,60,92,1,0,1,198,0
Postgraduate,Couple,34043.0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,36,247,1,3,3,49,0
Graduate,Couple,57811.0,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,48,370,1,0,2,802,1
Graduate,Couple,78569.0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,68,130,0,1,0,1736,1
Graduate,Alone,7500.0,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,36,549,2,3,3,57,0
Postgraduate,Couple,157733.0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,43,390,1,2,1,59,0
Graduate,Couple,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,61,482,0,1,0,2302,3
Undergraduate,Couple,23148.0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,29,131,0,3,3,37,0
Graduate,Alone,44267.0,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,44,489,2,0,2,310,0
Graduate,Couple,71626.0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,35,605,0,1,0,1305,1
Graduate,Couple,60894.0,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,48,366,1,0,2,832,0
Graduate,Couple,50200.0,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,38,452,2,0,2,401,0
Postgraduate,Couple,81051.0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,49,37,0,1,0,1501,2
Graduate,Couple,65169.0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,32,166,0,1,2,1189,4
Graduate,Couple,59868.0,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,42,342,1,0,0,1194,0
Postgraduate,Couple,65695.0,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,54,149,1,0,0,656,0
Postgraduate,Alone,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,58,583,0,1,0,1540,0
Postgraduate,Couple,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,49,307,1,0,2,311,0
Undergraduate,Couple,74805.0,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,59,235,1,1,0,820,0
Undergraduate,Couple,59060.0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,25,169,1,0,0,274,0
Postgraduate,Alone,27238.0,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,52,435,2,2,1,57,0
Graduate,Couple,47009.0,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,49,271,1,0,0,448,0
Undergraduate,Couple,46094.0,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,41,19,2,2,1,44,0
Graduate,Couple,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,42,335,2,2,1,102,0
Graduate,Couple,37235.0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,30,148,1,3,3,61,0
Postgraduate,Couple,81843.0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,54,433,0,1,0,1643,0
Postgraduate,Couple,46692.0,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,56,388,1,0,2,397,0
Graduate,Couple,77382.0,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,46,173,1,1,0,1121,1
Graduate,Alone,37774.0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,37,664,2,0,2,473,1
Undergraduate,Couple,18393.0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,40,92,1,3,3,50,0
Postgraduate,Couple,72828.0,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,52,500,1,0,2,1678,0
Graduate,Couple,24711.0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,32,72,0,3,3,58,0
Postgraduate,Couple,45503.0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,39,277,1,3,3,170,0
Postgraduate,Alone,6560.0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,32,199,0,3,3,373,0
Postgraduate,Couple,71604.0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,69,224,0,1,0,1196,1
Graduate,Couple,27244.0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,35,114,1,3,3,101,0
Graduate,Couple,48752.0,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,45,564,2,0,1,316,0
Graduate,Couple,71434.0,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,52,284,1,1,0,1400,2
Graduate,Alone,90842.0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,66,335,0,1,0,1424,0
Postgraduate,Couple,88097.0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,36,680,1,0,0,844,3
Graduate,Couple,51948.0,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,39,285,1,0,2,311,0
Graduate,Couple,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,32,417,0,1,0,1149,0
Postgraduate,Couple,35876.0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,31,70,0,3,2,129,0
Graduate,Alone,40049.0,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,62,256,1,2,3,32,0
Graduate,Alone,39660.0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,32,690,1,0,2,299,0
Graduate,Couple,50127.0,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,52,31,1,0,1,320,1
Postgraduate,Couple,43263.0,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,37,585,1,0,2,441,0
Postgraduate,Couple,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,65,636,2,0,2,1178,1
Graduate,Couple,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,24,498,0,3,3,85,0
Undergraduate,Alone,24367.0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,32,466,1,3,3,24,0
Graduate,Alone,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,39,494,1,3,3,112,0
Undergraduate,Couple,26887.0,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,55,504,1,3,3,30,0
Postgraduate,Couple,50150.0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,31,374,0,1,2,410,0
Graduate,Couple,62061.0,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,38,302,1,0,2,800,1
Postgraduate,Alone,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,52,422,0,1,0,1313,0
Postgraduate,Couple,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,58,456,0,1,0,1483,0
Graduate,Alone,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,21,251,0,1,0,1258,0
Graduate,Couple,18227.0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,27,598,1,3,3,28,0
Graduate,Couple,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,49,153,1,1,0,227,0
Graduate,Couple,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,32,597,0,1,0,1555,1
Graduate,Alone,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,52,469,1,1,0,861,0
Graduate,Couple,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,36,433,1,3,3,103,1
Postgraduate,Alone,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,68,62,0,1,0,634,0
Graduate,Alone,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,51,182,0,1,0,1918,0
Postgraduate,Alone,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,43,268,2,2,3,131,0
Graduate,Couple,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,46,641,2,0,2,586,0
Undergraduate,Couple,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,22,218,1,3,3,62,1
Graduate,Alone,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,40,395,2,0,2,447,0
Undergraduate,Couple,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,64,698,0,1,0,939,0
Undergraduate,Alone,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,37,339,1,0,2,797,1
Postgraduate,Alone,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,56,663,1,1,0,1143,0
Graduate,Alone,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,38,234,1,0,2,415,0
Graduate,Couple,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,41,216,1,3,3,30,0
Postgraduate,Alone,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,46,185,1,0,1,187,0
Graduate,Couple,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,56,47,1,1,0,251,0
Graduate,Alone,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,39,61,1,0,1,237,0
Undergraduate,Couple,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,54,186,2,2,1,91,0
Postgraduate,Alone,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,49,419,3,2,1,35,0
Postgraduate,Alone,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,54,633,1,0,2,493,1
Postgraduate,Couple,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,45,483,1,0,2,971,0
Graduate,Alone,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,54,574,1,0,2,371,0
Graduate,Alone,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,39,181,3,0,1,396,0
Graduate,Couple,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,29,313,1,3,3,68,1
Postgraduate,Couple,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,43,369,1,0,2,322,1
Postgraduate,Couple,,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,44,454,1,0,2,317,0
Postgraduate,Alone,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,59,55,1,0,1,222,0
Undergraduate,Couple,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,58,361,2,0,1,177,0
Graduate,Couple,,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,56,664,2,2,1,45,0
Undergraduate,Alone,,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,50,168,2,2,1,21,0
Graduate,Couple,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,41,631,1,3,3,45,0
Graduate,Couple,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,66,165,0,1,0,1899,2
Postgraduate,Couple,,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,119,1,2,3,42,0
Undergraduate,Couple,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,38,313,2,2,1,22,0
Graduate,Couple,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,34,560,2,2,1,41,0
Graduate,Couple,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,35,58,0,1,0,1440,0
Postgraduate,Couple,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,42,261,2,0,2,325,0
Graduate,Couple,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,41,269,1,3,3,95,0
Postgraduate,Couple,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,119,1,2,3,42,0
Undergraduate,Alone,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,39,597,2,3,3,72,0
Postgraduate,Couple,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,42,45,1,2,3,20,0
Postgraduate,Couple,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,58,334,2,0,0,789,0
Graduate,Alone,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,40,38,2,2,1,15,0
Graduate,Alone,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,42,142,1,3,3,59,0
Postgraduate,Alone,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,434,1,0,0,908,0
Postgraduate,Couple,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,45,566,2,0,2,417,0
Graduate,Couple,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,673,2,0,2,289,0
Graduate,Couple,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,42,92,1,0,2,769,0
Graduate,Couple,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,61,69,1,0,1,188,0
Graduate,Alone,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,57,685,1,0,2,354,0
Postgraduate,Couple,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,44,625,1,0,2,727,0
Postgraduate,Couple,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,47,691,2,0,1,146,0
Postgraduate,Couple,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,63,444,1,0,2,319,0
Postgraduate,Couple,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,61,194,1,1,0,794,0
Graduate,Couple,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,64,659,1,0,0,454,0
Postgraduate,Alone,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,61,661,2,0,1,152,0
Postgraduate,Couple,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,37,639,1,1,0,797,0
Graduate,Couple,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,42,405,1,1,0,1690,3
Postgraduate,Couple,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,45,131,2,2,1,20,0
Graduate,Couple,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,70,158,0,1,0,1428,1
Graduate,Alone,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,24,501,1,3,2,209,0
Graduate,Alone,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,35,384,1,0,0,545,0
Undergraduate,Couple,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,48,529,0,3,3,96,0
Graduate,Couple,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,66,126,0,1,0,222,0
Graduate,Couple,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,42,105,3,2,1,61,0
Graduate,Couple,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,41,152,2,2,1,44,0
Postgraduate,Couple,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,42,79,3,2,1,8,0
Undergraduate,Alone,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,42,259,0,1,0,817,0
Graduate,Alone,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,48,595,1,0,2,1371,1
Postgraduate,Couple,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,45,133,1,2,3,42,0
Graduate,Couple,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,55,548,0,3,3,60,0
Graduate,Couple,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,44,421,1,3,3,78,0
Postgraduate,Couple,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,40,442,1,2,3,23,0
Postgraduate,Couple,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,286,1,2,3,19,0
Undergraduate,Alone,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,56,91,2,2,1,61,0
Graduate,Alone,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,42,482,0,1,2,449,0
Postgraduate,Couple,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,31,450,1,3,3,37,0
Undergraduate,Alone,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,41,136,1,3,3,38,0
Graduate,Couple,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,29,192,0,1,0,1131,2
Graduate,Alone,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,41,188,2,2,1,34,0
Graduate,Alone,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,47,242,2,0,1,294,0
Undergraduate,Couple,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,35,421,2,3,3,48,1
Graduate,Couple,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,673,2,0,2,289,0
Undergraduate,Couple,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,28,520,0,3,3,30,0
Graduate,Couple,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,50,67,0,3,3,125,0
Graduate,Couple,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,500,1,3,2,156,0
Graduate,Couple,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,62,346,2,2,1,70,0
Postgraduate,Couple,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,65,281,2,2,1,22,0
Graduate,Couple,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,35,664,1,3,3,65,0
Postgraduate,Alone,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,66,613,0,1,0,1930,1
Graduate,Couple,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,68,275,0,1,0,2283,2
Graduate,Couple,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,56,257,0,1,0,310,0
Undergraduate,Couple,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,43,560,0,1,0,1319,0
Graduate,Couple,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,57,575,1,0,2,879,1
Postgraduate,Couple,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,32,247,0,1,0,1244,0
Undergraduate,Couple,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,41,98,1,0,0,690,0
Graduate,Couple,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,42,497,1,0,2,209,0
Graduate,Couple,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,49,20,0,1,0,1134,0
Graduate,Alone,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,61,228,0,1,0,1507,0
Postgraduate,Alone,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,47,272,1,2,3,57,0
Postgraduate,Couple,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,49,670,0,0,2,529,0
Graduate,Couple,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,45,4,0,1,0,1091,0
Graduate,Alone,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,43,624,1,0,2,180,0
Graduate,Couple,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,42,533,2,3,1,77,0
Graduate,Alone,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,44,137,0,1,0,2349,3
Postgraduate,Couple,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,40,653,0,1,0,534,0
Postgraduate,Alone,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,64,154,1,0,2,556,1
Graduate,Couple,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,55,314,1,0,0,637,0
Postgraduate,Couple,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,59,77,2,2,1,46,2
Graduate,Couple,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,36,11,1,3,3,44,0
Postgraduate,Couple,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,28,356,1,3,3,47,0
Postgraduate,Alone,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,51,374,1,0,2,795,0
Graduate,Couple,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,61,501,1,0,2,586,0
Graduate,Couple,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,62,413,0,1,0,1574,1
Postgraduate,Couple,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,64,141,2,2,1,13,0
Graduate,Couple,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,44,529,1,0,0,1471,0
Undergraduate,Couple,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,44,190,2,3,1,65,0
Graduate,Couple,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,37,423,1,0,3,175,0
Graduate,Alone,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,48,428,1,2,3,40,0
Postgraduate,Couple,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,45,666,2,0,0,1078,2
Graduate,Couple,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,56,590,1,1,0,1115,0
Graduate,Couple,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,60,502,1,3,3,134,0
Postgraduate,Alone,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,58,583,0,1,0,1540,0
Postgraduate,Couple,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,44,239,1,2,3,87,0
Postgraduate,Alone,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,27,244,0,3,1,217,0
Postgraduate,Couple,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,53,156,1,0,2,1034,1
Graduate,Alone,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,35,454,1,0,0,1180,0
Graduate,Couple,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,54,667,1,0,2,819,0
Undergraduate,Couple,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,33,256,1,3,3,32,0
Graduate,Couple,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,34,311,1,3,3,46,0
Undergraduate,Couple,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,38,696,1,1,0,1159,0
Postgraduate,Alone,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,38,483,1,1,0,860,0
Postgraduate,Couple,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,44,7,0,1,0,1631,0
Postgraduate,Couple,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,68,19,3,0,1,444,1
Graduate,Couple,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,59,534,1,1,0,1910,1
Postgraduate,Couple,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,42,231,1,0,2,380,0
Postgraduate,Couple,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,43,370,2,0,2,736,0
Postgraduate,Alone,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,64,524,2,0,1,269,0
Graduate,Couple,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,26,337,0,1,0,2524,3
Graduate,Couple,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,36,271,1,0,0,612,0
